TitleID	Movie Title	Genres	Runtime	Adult	URL	DESCRIPTION
tt0053291	Some Like It Hot	Comedy, Music, Romance	2h 1min	No	https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg	When two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.
tt0347149	Howl's Moving Castle	Animation, Adventure, Family, Fantasy	1h 59min	No	https://m.media-amazon.com/images/M/MV5BZTRhY2QwM2UtNWRlNy00ZWQwLTg3MjktZThmNjQ3NTdjN2IxXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY268_CR5,0,182,268_AL_.jpg	When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.
tt0057115	The Great Escape	Adventure, Drama, History, Thriller, War	2h 52min	No	https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg	Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.
tt0096283	My Neighbor Totoro	Animation, Family, Fantasy	1h 26min	No	https://m.media-amazon.com/images/M/MV5BNTdiOTQ0YmUtOGE3YS00NDg5LWI3YTEtNDAxZmE0MzRmZWM5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg	When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.
tt0042192	All About Eve	Drama	2h 18min	No	https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_UX182_CR0,0,182,268_AL_.jpg	An ingénue insinuates herself into the lives of an established but aging stage actress and her circle of theater friends.
tt0089881	Ran	Action, Drama	2h 42min	No	https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg	In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.
tt0268978	A Beautiful Mind	Biography, Drama	2h 15min	No	https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg	After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.
tt0457430	Pan's Labyrinth	Drama, Fantasy, War	1h 58min	Yes	https://m.media-amazon.com/images/M/MV5BMTU3ODg2NjQ5NF5BMl5BanBnXkFtZTcwMDEwODgzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg	In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.
tt0081398	Raging Bull	Biography, Drama, Sport	2h 9min	No	https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg	The life of boxer Jake LaMotta, whose violence and temper that lead him to the top in the ring destroyed his life outside of it.
tt1305806	The Secret in Their Eyes	Drama, Mystery, Romance, Thriller	2h 9min	Yes	https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg	A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.
